mesa,A540,A500,A520,P13,A590,A560,A570,blancos,nulos
2768,110,39,42,0,8,2,0,22,12
2765,96,47,51,7,3,8,5,3,13
2766,89,37,38,7,3,13,4,10,14
2767,113,34,33,4,6,16,1,14,11
2762,86,57,42,5,4,21,1,9,19
2761,69,57,74,5,2,14,4,8,10
2752,105,42,48,6,1,21,3,11,23
2751,0,0,0,0,0,0,0,0,0
2763,105,34,37,3,0,15,9,4,28
2764,13,14,10,0,1,2,0,10,17
2750,108,38,57,5,7,5,9,8,13
2744,117,59,31,7,1,19,4,4,7
2745,76,54,61,4,0,14,1,10,18
2747,111,54,43,5,3,15,5,7,11
2749,88,62,23,3,3,15,5,9,12
2748,85,53,38,4,10,9,3,17,13
2741,92,48,45,10,1,13,7,9,12
2742,92,70,37,8,2,16,5,8,20
2743,104,39,40,6,4,10,3,21,16
2740,90,54,45,5,4,11,4,7,10
2736,90,53,30,8,1,9,6,18,14
2746,115,50,33,2,3,10,3,7,14
2737,103,41,41,6,1,6,6,11,12
2738,113,44,30,6,5,7,3,7,21
1645,0,0,0,0,0,0,0,0,0
2734,110,0,49,0,1,17,0,10,27
1640,51,87,44,2,3,15,8,4,13
2735,104,47,37,7,2,15,5,11,13
1646,62,86,36,3,3,26,7,3,3
1644,48,73,49,5,5,31,5,4,5
1642,59,82,44,9,5,30,6,5,13
1641,76,91,39,11,3,13,3,6,10
1639,76,78,37,3,4,21,7,1,9
1643,66,95,41,4,6,27,6,5,10
2733,101,49,40,7,3,10,3,15,14
1638,55,91,40,2,5,26,5,8,9
1606,53,100,48,3,2,26,4,4,9
1608,72,93,34,7,3,21,13,4,5
1607,81,91,26,0,1,22,6,3,12
2739,98,35,45,8,0,16,4,13,15
1604,71,82,26,2,5,23,8,6,5
1609,66,92,33,2,3,24,5,7,12
1605,54,101,40,3,7,28,1,4,12
1603,67,97,35,3,4,22,9,6,10
1631,71,87,40,6,3,22,6,4,11
1637,75,83,43,1,3,17,6,7,10
1635,56,90,43,2,3,24,7,5,7
1634,79,74,35,3,1,19,5,5,8
1630,68,76,35,5,2,27,8,9,12
1632,60,85,56,7,1,26,4,4,6
1636,63,91,36,2,8,30,6,4,8
1633,80,80,30,5,4,24,3,12,6
2732,103,48,41,11,4,12,12,5,11
2728,80,41,52,7,5,23,5,11,16
2727,102,66,32,2,1,16,5,12,14
2731,107,48,44,8,4,24,6,8,11
2730,87,57,44,11,1,16,2,9,17
2729,123,47,35,5,2,8,7,12,18
2725,104,50,48,7,3,8,21,14,0
1158,70,73,49,5,2,20,3,3,9
1157,69,75,28,7,4,29,2,12,7
1156,78,90,42,2,4,15,8,1,7
1173,58,84,52,2,4,27,6,5,10
316,66,85,48,6,2,18,7,9,15
315,70,85,48,3,3,17,0,6,5
1171,89,75,35,6,1,21,7,5,10
313,71,113,38,5,4,18,8,5,11
314,71,89,36,6,3,29,3,6,8
2793,62,102,34,0,7,15,1,5,14
2791,50,96,38,2,4,20,3,7,9
2790,59,111,44,7,7,19,4,4,11
2792,53,91,44,4,5,18,4,5,10
1155,60,82,35,4,3,26,3,6,15
541,53,104,24,3,2,27,5,4,8
542,81,77,26,1,2,23,8,7,5
1172,58,79,44,7,5,29,1,11,13
2721,48,147,36,4,5,19,3,4,7
2722,50,132,43,4,4,22,3,2,5
540,88,75,29,5,1,25,7,5,5
2723,42,153,35,2,10,12,4,3,5
2724,42,155,44,1,3,17,3,3,5
2719,52,131,37,3,7,15,1,6,8
2720,45,143,40,1,6,12,3,7,7
312,70,82,48,4,4,28,1,10,13
537,71,72,44,6,4,26,5,15,6
536,70,87,29,5,5,26,9,9,4
538,77,83,22,4,3,25,1,8,9
2789,66,106,49,3,7,23,3,3,4
309,59,87,47,6,6,32,9,3,10
310,96,58,44,3,2,26,8,11,16
311,61,96,33,6,1,19,8,5,13
308,87,71,43,8,4,23,3,3,7
539,74,100,22,6,1,14,4,4,14
2726,98,51,40,3,7,8,4,19,20
306,73,86,44,5,2,22,8,4,13
304,73,72,50,3,7,17,1,8,18
303,75,103,37,2,1,20,10,4,11
307,62,89,52,4,0,25,5,10,11
305,64,73,41,7,2,27,6,13,23
302,59,98,31,4,7,18,5,10,17
300,85,79,36,4,5,16,4,5,16
301,76,91,43,4,4,31,6,5,6
1166,64,75,43,3,3,20,5,10,11
299,76,88,45,2,2,19,3,2,17
1168,68,102,48,1,2,22,5,3,5
1169,69,79,41,5,8,20,4,5,6
1170,65,105,32,3,0,22,7,5,9
1165,71,81,43,3,2,24,5,4,9
1164,70,75,32,3,4,14,3,6,13
1167,17,22,6,3,2,4,0,4,25
3984,126,67,18,0,5,2,4,2,4
3983,142,46,17,2,6,2,0,12,3
3961,20,2,13,0,2,0,0,0,0
1580,85,65,33,5,3,21,0,15,12
3951,104,129,14,0,3,1,2,7,3
3960,116,79,3,0,0,0,0,2,2
1579,96,74,37,6,2,14,13,10,16
3969,132,108,11,0,1,1,1,11,1
3952,95,119,6,0,4,0,0,8,7
1578,84,66,40,13,2,17,4,11,5
3950,105,138,11,1,3,0,1,6,4
3925,77,67,55,2,9,1,0,13,6
3916,107,93,29,2,5,2,2,10,7
3949,105,125,8,1,1,0,0,3,3
3926,74,86,40,0,7,1,5,7,8
3903,125,116,16,1,2,2,0,25,0
3906,129,101,4,0,0,3,0,32,2
3953,3,8,0,0,0,0,0,0,0
3907,148,95,3,0,1,4,0,29,2
3915,94,69,53,1,4,1,4,12,10
3901,159,34,8,1,1,0,4,7,3
3902,126,8,18,0,0,0,2,54,3
3905,135,80,9,0,2,3,0,25,5
3904,131,99,4,0,0,1,0,27,1
3898,141,33,11,1,0,0,1,17,1
3900,145,38,14,0,5,0,2,6,4
3914,86,108,26,4,5,0,3,7,2
3921,85,79,52,1,6,0,1,7,4
3924,90,69,49,1,3,2,2,13,1
3899,162,21,7,0,2,1,3,10,4
3922,62,91,48,3,7,1,1,15,5
3923,66,90,52,0,12,1,1,6,5
3920,70,114,55,0,8,0,3,11,3
3940,164,52,20,0,1,1,0,11,4
3918,62,95,38,0,8,0,1,17,13
3917,71,61,51,2,9,2,1,9,8
3919,88,65,53,2,3,2,0,5,4
3938,152,84,25,0,2,2,3,7,9
3939,140,89,14,1,4,2,0,7,5
3959,34,9,0,0,1,1,1,1,0
3974,167,90,19,0,2,0,0,15,3
3948,94,151,4,0,0,0,0,5,5
3975,139,110,19,0,1,0,0,22,3
3947,90,130,16,0,0,0,3,9,8
3972,154,95,24,1,0,1,0,16,4
3971,126,114,25,0,7,1,0,12,2
3973,147,91,30,0,2,4,0,19,1
3957,99,99,16,0,2,1,0,49,10
1577,110,43,37,3,6,7,8,5,19
3958,117,75,23,1,1,0,1,15,8
3955,83,103,32,2,1,1,1,12,5
3895,0,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0,0
3897,0,0,0,0,0,0,0,0,0
3954,91,102,19,2,1,1,1,13,9
3956,95,101,24,1,0,0,0,24,0
3885,105,65,17,3,1,1,2,9,1
3886,118,70,21,2,2,0,1,13,3
1575,99,59,28,5,1,14,6,12,18
3884,94,83,16,1,0,0,2,9,8
1576,110,55,30,5,3,11,4,11,20
3881,99,69,28,3,2,1,0,8,7
3880,115,65,18,1,3,0,2,14,7
3882,111,78,19,3,1,3,2,8,5
3883,93,78,23,2,0,0,1,6,3
3970,105,120,26,2,3,1,0,5,17
3894,108,87,21,2,3,4,2,15,11
3879,128,60,19,1,0,8,1,1,11
3890,114,66,21,1,1,6,0,10,9
3878,103,81,23,0,1,2,2,5,6
3887,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,0,0,0,0
3893,89,93,26,0,3,1,2,4,5
3892,99,103,10,0,1,0,0,10,7
3891,106,62,13,1,2,1,1,22,7
1572,71,69,42,8,1,24,4,15,21
3889,101,73,21,2,3,2,0,13,8
1573,98,58,48,5,1,11,8,7,15
1571,80,75,32,3,0,9,8,7,22
1570,102,53,33,4,1,12,3,12,9
1574,100,52,34,4,2,17,4,8,10
1569,90,58,36,3,3,10,5,6,21
3966,86,148,25,0,1,0,0,0,0
3968,130,111,26,1,1,1,0,18,1
1568,96,74,32,6,2,10,6,10,12
3962,148,97,17,0,0,2,0,16,7
3967,123,98,19,1,3,0,0,23,3
3963,128,104,25,1,2,0,0,16,3
3965,117,122,29,1,1,1,1,11,2
3964,112,110,32,2,1,0,1,9,3
3980,156,55,12,1,1,1,1,14,4
3979,136,48,22,2,4,1,1,2,2
3982,114,73,15,0,1,0,5,4,7
3981,127,67,19,0,1,3,1,5,6
3913,80,93,44,1,5,2,3,5,3
3910,93,107,20,4,3,1,2,12,2
3909,75,115,28,2,2,4,4,10,3
3911,109,71,42,1,1,0,2,11,8
3978,126,54,14,2,3,0,1,9,5
3908,113,83,25,2,7,1,0,18,5
3912,93,105,23,2,3,2,6,1,5
626,48,22,8,1,0,5,0,5,0
3977,133,52,19,2,3,3,4,5,4
3931,76,87,39,1,6,0,0,2,7
3930,63,97,50,1,7,0,0,7,5
3929,87,83,56,0,8,1,0,7,4
3946,0,0,0,0,0,0,0,0,0
3927,67,108,45,1,7,0,0,6,3
3937,83,78,49,1,8,2,1,5,3
3945,114,131,16,0,1,0,2,5,5
3928,91,64,48,2,4,1,1,6,4
3976,43,34,88,1,4,0,0,12,13
3944,110,144,12,4,1,3,0,10,1
3934,75,69,47,0,3,1,0,15,4
3943,88,159,7,0,1,1,2,7,3
3936,81,75,44,1,10,1,2,6,7
3942,110,128,9,0,0,0,1,4,9
3941,117,138,9,0,1,2,1,17,4
3935,93,76,44,1,1,1,1,8,2
3933,79,62,55,1,8,5,1,13,9
3932,74,83,49,0,5,1,0,8,5
3876,68,64,24,0,1,1,0,12,0
3850,0,0,0,0,0,0,0,0,0
3849,0,0,0,0,0,0,0,0,0
3848,0,0,0,0,0,0,0,0,0
3852,0,0,0,0,0,0,0,0,0
3851,0,0,0,0,0,0,0,0,0
3859,0,0,0,0,0,0,0,0,0
3874,59,61,17,0,3,1,1,11,4
3762,0,0,0,0,0,0,0,0,0
3839,102,31,13,1,2,2,1,10,4
3844,25,8,3,0,0,1,1,1,0
3760,42,52,3,0,2,2,1,2,4
3840,102,28,10,2,0,1,1,8,0
3831,115,45,37,1,0,6,3,22,8
3776,73,63,52,1,2,2,3,0,4
3832,109,50,38,1,1,2,1,7,32
3790,110,53,43,3,1,3,1,22,2
3830,92,42,43,0,2,1,0,24,6
3789,104,35,53,2,2,3,0,13,8
3855,105,40,20,0,0,0,0,90,2
3854,129,49,11,0,0,0,1,80,2
3788,118,43,43,0,2,2,2,23,7
3791,117,45,35,1,2,2,0,19,10
3820,98,48,44,2,1,0,0,27,7
3804,109,45,30,2,1,2,1,25,7
3787,104,63,42,2,2,3,0,11,9
3803,0,0,0,0,0,0,0,0,0
3802,112,50,44,1,1,1,1,13,4
3834,83,85,29,1,5,1,0,19,5
3778,112,56,17,0,3,2,2,29,8
3777,89,61,35,0,5,0,0,19,2
3799,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,0,0
3792,102,47,32,2,1,4,2,27,4
3800,0,0,0,0,0,0,0,0,0
3801,105,53,42,2,2,2,0,22,4
3797,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0,0,0
3833,65,86,26,0,0,1,0,22,4
3794,111,80,28,1,1,10,2,20,7
3796,101,63,32,1,2,2,1,18,5
3786,83,70,49,4,3,2,0,26,6
3782,0,0,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0,0,0
3781,90,54,41,3,3,3,0,19,2
3784,118,55,36,0,1,1,2,22,9
3783,89,51,40,3,1,2,2,22,6
3779,73,47,69,3,1,0,1,22,8
3780,94,72,54,2,0,2,1,12,6
3819,0,0,0,0,0,0,0,0,0
3817,120,41,27,2,1,3,3,18,5
3818,117,54,39,1,4,4,1,18,5
3815,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0,0
3877,27,45,5,0,1,0,0,5,1
3816,0,0,0,0,0,0,0,0,0
3841,116,15,12,0,0,1,0,15,1
3810,0,0,0,0,0,0,0,0,0
3813,93,55,27,2,7,7,0,15,10
3807,84,61,59,1,3,4,2,3,1
3812,120,50,38,2,1,1,1,23,8
3811,98,46,30,1,2,1,1,18,3
3808,97,60,47,3,0,2,1,23,3
3809,129,48,46,0,3,3,0,2,4
3806,105,43,51,1,2,5,1,16,2
3853,106,52,25,0,0,0,0,2,1
3805,101,64,36,2,1,2,1,15,3
3829,133,29,39,0,0,1,1,25,4
3828,99,75,45,1,1,3,2,15,5
3826,81,63,49,3,5,10,2,20,1
3824,110,56,44,1,0,2,0,22,3
3827,113,49,42,2,2,2,1,22,7
3825,86,64,36,1,0,2,1,24,3
3821,106,72,40,1,2,1,2,12,4
3775,113,56,27,2,0,3,2,19,8
3823,105,49,50,1,0,1,1,22,6
3822,81,39,30,2,2,1,0,22,2
3773,95,68,42,1,2,1,1,16,4
3774,100,69,31,1,5,4,1,19,4
3772,101,76,53,2,5,0,2,11,1
3856,24,22,6,0,0,0,0,0,2
3770,113,53,35,1,1,1,0,14,7
3771,112,45,36,1,2,3,1,23,16
3768,98,52,55,3,2,4,2,20,9
3769,87,56,48,2,1,3,1,6,3
3767,85,53,48,1,2,3,1,16,5
3766,99,66,53,2,0,4,2,18,8
3875,71,48,29,0,0,1,2,9,3
3765,100,54,36,2,0,5,1,34,16
3764,108,52,47,0,0,1,0,0,7
3837,0,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0,0
3763,92,54,40,0,2,3,1,8,8
3835,0,0,0,0,0,0,0,0,0
3761,47,64,26,1,2,0,0,7,4
3836,0,0,0,0,0,0,0,0,0
3860,0,0,0,0,0,0,0,0,0
3857,0,0,0,0,0,0,0,0,0
3873,68,62,29,0,2,1,0,10,2
3872,51,83,30,0,0,0,0,8,0
3871,70,62,29,0,1,0,1,9,3
3870,62,72,28,1,3,1,2,5,2
3869,75,55,32,1,3,0,1,12,3
3858,0,0,0,0,0,0,0,0,0
3845,0,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0,0
3867,66,45,69,2,4,10,3,10,7
3866,52,29,86,2,2,12,6,12,0
3847,15,18,16,1,0,0,1,1,2
4716,105,80,33,1,3,2,0,23,0
4717,109,83,42,0,8,1,2,9,0
4718,113,75,46,1,4,5,1,17,0
4766,89,96,89,0,1,0,0,3,0
4686,163,72,16,5,1,3,4,12,5
4761,133,34,94,0,1,0,1,5,3
4767,104,74,86,2,0,5,1,3,7
4765,113,40,99,0,0,0,0,6,5
4688,123,97,37,4,2,1,3,12,4
4729,100,77,57,1,10,3,1,14,0
4687,138,115,19,1,1,0,1,14,2
4740,98,109,27,0,5,2,0,17,0
4753,118,85,37,1,7,4,3,13,0
4654,0,0,0,0,0,0,0,0,0
4669,104,61,88,1,3,5,2,8,7
3758,180,59,11,1,0,0,0,1,36
4728,113,62,41,2,10,3,1,16,0
4653,150,34,56,0,1,3,1,29,1
4727,124,83,42,3,6,1,2,11,0
4724,117,67,42,0,2,3,1,13,0
4725,136,73,30,2,4,2,0,14,0
4741,104,55,37,1,10,3,1,13,0
4726,102,93,34,2,0,3,0,5,0
3757,0,0,0,0,0,0,0,0,0
4722,120,103,23,2,4,5,0,8,0
4723,111,53,47,1,11,1,2,25,0
4719,118,60,32,3,7,3,2,18,0
4721,100,90,44,2,8,4,0,19,0
4665,86,64,87,2,1,6,3,5,7
4720,99,90,33,2,4,1,2,17,0
4668,106,47,95,3,2,4,2,6,9
4667,98,62,87,3,1,5,1,6,6
4664,105,80,73,0,1,3,0,9,0
4666,106,32,124,2,1,2,1,5,9
4663,84,67,94,1,8,4,4,9,6
4739,108,54,28,2,9,2,4,25,0
4735,121,56,43,2,3,2,2,14,0
4736,135,41,37,2,7,0,1,20,0
4732,111,69,33,0,5,1,0,21,0
4738,116,89,33,0,5,3,2,15,0
4734,89,88,39,2,4,3,3,16,0
4731,102,85,35,2,11,0,1,21,0
4733,103,86,39,1,5,2,3,15,0
4752,125,64,25,1,5,4,3,17,0
4737,112,89,40,3,6,4,3,15,0
4730,113,66,32,2,3,1,1,21,0
4750,102,72,38,2,4,2,1,23,0
4748,93,82,41,0,7,4,2,15,0
4746,92,83,49,3,8,2,0,10,0
4749,114,60,47,2,4,0,3,28,0
4751,122,74,40,1,6,1,0,21,0
4747,125,76,34,0,8,3,1,10,0
4683,141,117,17,0,2,3,2,12,4
4764,92,52,101,0,4,2,1,6,9
4682,106,140,21,4,2,2,1,10,8
3759,12,8,1,0,0,1,0,0,0
4684,169,90,11,0,2,0,0,9,4
4763,109,46,114,0,1,1,1,3,8
4685,159,89,25,2,4,3,1,12,5
4715,98,87,32,4,7,2,3,14,0
4712,117,65,41,2,7,1,3,13,0
4768,100,76,90,0,2,0,1,5,5
4713,87,101,45,3,10,5,0,4,0
4711,113,74,44,3,6,1,2,10,0
4714,101,94,33,0,2,2,1,16,0
4710,118,75,26,1,7,4,2,23,0
4762,110,57,108,2,1,4,0,3,7
4707,100,117,33,1,4,5,1,11,0
4708,112,111,27,3,2,6,4,11,0
4704,94,77,41,0,5,5,1,12,0
3864,86,25,86,1,3,14,3,5,8
4703,99,90,45,0,2,4,3,16,0
4760,114,68,81,0,2,1,1,12,0
4706,144,55,28,0,4,1,3,7,0
4709,110,58,30,3,9,3,1,17,0
4705,106,77,43,3,5,0,2,12,0
4759,103,57,115,1,0,1,1,5,8
3865,52,36,67,0,1,14,0,7,22
4758,94,60,103,0,1,0,1,8,4
4702,113,75,29,3,7,2,1,12,0
4757,93,73,98,0,1,1,2,6,5
4755,94,65,93,1,3,1,0,8,3
4756,80,71,91,1,2,1,1,10,2
4754,104,51,103,0,2,1,2,6,7
3863,48,36,66,2,2,14,5,15,10
3861,61,41,64,0,1,17,3,12,10
4655,94,67,100,3,0,3,2,6,8
4701,110,80,24,2,4,1,3,15,0
4745,109,92,33,0,3,2,4,12,0
4698,114,81,40,2,3,4,0,13,0
4700,119,74,33,2,10,5,1,14,0
3868,22,8,8,0,0,0,0,4,7
4699,118,74,39,0,4,2,2,7,0
4744,115,71,42,4,4,2,0,16,0
4743,98,110,34,1,10,0,1,8,0
4652,89,55,77,2,4,3,0,10,4
4619,94,118,23,1,6,2,1,11,7
4618,95,108,25,3,4,1,3,16,0
4637,132,95,29,0,7,2,0,3,5
4639,127,85,27,0,7,1,1,4,11
4585,151,67,15,0,2,2,3,5,9
4599,141,76,22,1,1,3,1,3,2
4583,125,78,30,1,4,5,2,3,11
4592,125,67,30,4,2,4,2,4,18
4584,120,65,33,3,1,4,3,11,11
4638,126,70,31,2,6,3,3,6,2
4769,193,57,6,0,1,0,0,24,1
4578,88,57,0,0,0,6,2,5,8
4581,111,83,27,5,4,3,3,12,8
4582,132,76,22,2,1,1,5,6,3
4577,92,57,98,2,3,2,6,4,2
4576,72,64,112,1,3,1,1,6,6
4636,139,86,31,5,1,0,0,7,1
4623,97,110,11,7,5,0,2,13,5
4627,87,116,13,0,4,2,0,2,6
4626,86,97,17,1,8,3,0,3,4
4628,78,114,8,0,3,0,1,4,6
4629,95,119,8,3,5,0,1,6,0
4625,100,91,11,3,6,1,3,12,0
4601,129,71,23,1,3,4,3,22,0
4603,125,72,32,0,1,3,1,7,6
4624,78,107,20,2,3,3,1,9,4
4604,119,68,20,1,3,6,0,9,11
4598,116,89,21,5,3,3,4,8,12
4602,119,68,40,0,2,6,1,14,8
4600,115,56,32,0,9,5,1,23,0
4593,124,71,34,1,2,2,2,11,15
4579,144,51,25,0,5,1,0,11,10
4597,125,63,35,3,0,7,2,0,0
4580,141,70,29,4,1,2,3,15,7
4596,106,72,26,3,4,4,1,13,11
4635,141,63,33,3,4,1,0,11,3
4594,135,60,19,1,2,1,0,7,10
4595,129,66,33,3,2,2,3,15,8
4651,68,86,70,0,1,3,0,5,11
4649,82,60,68,4,3,1,5,4,12
4650,64,50,70,2,2,2,2,11,16
4648,69,46,80,0,2,2,0,15,12
4645,76,60,65,4,6,3,2,3,4
4643,76,63,58,1,3,3,0,4,6
4647,92,50,65,2,3,2,3,7,9
4646,78,53,70,2,6,3,4,16,0
4644,76,60,79,1,2,2,3,4,11
4616,113,97,22,1,8,1,1,8,4
4642,76,53,65,3,7,7,1,7,12
4641,83,49,77,3,5,2,4,3,4
4612,107,108,19,3,6,1,5,10,3
4615,98,118,21,1,8,3,4,5,5
4614,88,102,27,0,6,1,3,9,8
4617,103,111,17,1,2,3,2,13,1
4633,124,73,29,2,1,1,1,12,8
4613,81,125,27,2,3,1,1,7,5
3862,52,50,75,0,4,12,4,4,6
4630,147,79,29,2,0,1,2,8,2
4634,136,89,29,1,1,3,2,2,6
4621,80,111,27,3,7,3,4,11,3
4620,100,88,21,3,8,1,4,9,3
4622,105,109,26,1,5,2,2,2,3
4632,147,69,29,1,0,0,0,8,0
4631,144,79,34,0,4,1,3,10,2
4742,112,62,26,4,7,0,2,19,0
4591,134,61,30,0,5,3,3,5,9
4697,102,101,44,3,5,4,3,6,0
4695,104,78,43,2,3,1,2,11,0
4589,114,80,39,0,2,4,1,16,7
4696,123,88,26,0,4,3,2,9,0
4587,139,50,33,2,7,6,1,8,6
4590,133,48,34,1,2,3,3,8,15
4694,112,69,29,1,3,4,1,17,0
4693,95,97,32,3,5,2,0,10,0
4586,126,78,19,1,4,4,1,16,10
4691,137,64,30,3,0,2,2,10,0
4588,113,80,41,1,7,1,1,13,12
4692,107,78,37,2,3,1,1,11,0
4609,84,114,22,7,7,2,0,8,8
4690,115,58,44,1,7,2,3,10,0
4689,137,49,30,1,10,1,1,9,0
4611,85,125,22,0,3,3,2,4,4
4607,103,124,20,0,0,0,0,11,0
4606,57,132,30,1,8,5,3,8,5
4610,81,103,27,2,3,3,4,6,8
4605,95,107,14,2,7,1,4,12,2
4608,90,125,24,2,6,3,1,7,0
4680,88,44,111,3,1,5,1,6,10
4679,98,52,102,1,4,2,3,5,9
4678,92,62,91,4,2,3,1,8,15
4677,84,74,91,1,2,1,2,3,11
4675,82,80,76,2,2,4,7,37,6
4674,93,90,84,1,2,1,5,1,4
4676,91,56,102,3,1,3,3,4,3
4673,88,68,81,0,2,0,2,11,8
4661,104,85,68,0,0,4,4,6,2
4662,94,49,95,4,3,2,2,11,8
4660,91,64,105,0,5,2,4,4,8
4659,92,63,90,2,1,1,4,6,7
4672,108,63,75,2,4,3,2,5,12
4671,97,60,96,1,3,3,4,6,4
4670,91,71,84,0,2,3,4,11,7
4658,103,92,73,2,1,5,1,6,8
4657,91,76,75,3,4,3,1,10,14
4656,79,65,95,1,1,2,4,10,16
4575,119,104,12,2,3,1,1,5,6
4561,124,78,23,1,7,2,4,12,8
4573,107,109,20,4,3,2,0,9,10
4574,86,128,15,8,5,1,2,6,9
4563,149,14,28,0,2,0,1,10,3
4533,0,0,0,0,0,0,0,0,0
4562,127,71,27,3,4,6,1,8,9
4063,30,52,135,2,7,4,2,8,6
4532,120,77,31,0,1,3,1,15,1
4087,62,43,130,1,2,4,2,2,10
4144,49,74,111,2,5,12,6,7,2
4545,79,113,22,4,1,2,0,38,3
4044,149,74,20,3,1,3,0,21,5
4064,46,76,113,0,5,7,4,5,8
4534,162,66,39,0,1,2,0,12,3
4543,74,124,13,1,0,0,0,34,2
4546,102,105,14,0,0,2,1,35,0
4043,83,52,64,2,6,4,2,16,10
4544,71,131,19,1,0,1,0,18,3
4035,5,5,4,0,0,2,0,3,1
4040,89,69,50,1,5,6,3,5,15
4038,79,70,58,5,7,4,2,7,10
4542,103,111,19,0,0,0,0,0,3
4042,78,77,59,2,1,2,1,10,4
4041,102,64,56,0,0,0,0,16,13
4039,84,76,51,2,0,0,3,9,18
4540,84,130,18,0,2,2,1,35,1
4539,83,105,19,1,0,3,2,37,4
4538,89,119,19,0,1,2,0,32,5
4112,0,0,0,0,0,0,0,0,0
4116,65,41,130,3,2,5,3,6,7
4113,53,79,109,1,4,8,2,1,1
4111,45,57,116,0,4,4,4,7,6
4114,55,36,138,2,5,5,2,9,11
4115,45,56,120,0,2,2,4,7,7
4108,43,87,111,0,2,3,5,5,2
4110,49,72,124,2,4,8,5,11,10
4107,49,65,113,2,3,2,2,5,10
4105,53,47,121,0,2,3,6,4,7
4541,84,122,18,0,0,1,0,25,2
4109,51,54,123,0,1,4,3,5,12
4103,48,74,123,0,3,5,5,8,10
4106,45,69,135,0,2,3,0,8,4
4104,50,86,101,4,3,5,4,7,12
4100,43,64,113,3,8,9,3,112,7
4101,47,84,119,2,2,8,3,7,4
4096,0,0,0,0,0,0,0,0,0
4099,53,48,120,2,6,5,4,12,12
4098,57,35,144,1,2,3,0,3,10
4102,58,74,117,1,1,1,2,4,4
4093,38,53,138,1,1,4,3,6,12
4094,46,46,117,0,1,7,6,14,8
4097,58,55,131,2,3,4,3,11,5
4091,55,52,133,2,4,2,3,2,11
4092,42,78,105,3,3,8,0,2,14
4095,58,50,152,1,3,6,0,9,6
4089,56,56,134,1,2,7,2,4,10
4090,47,61,127,1,4,2,2,5,6
4140,42,46,132,0,5,4,8,5,8
4143,66,44,129,1,4,1,3,7,9
4088,51,38,144,1,1,7,6,2,6
4141,65,41,128,0,3,4,5,7,10
4142,42,48,138,1,2,3,3,6,13
4138,59,72,118,1,2,3,3,7,7
4132,64,56,132,1,4,4,2,9,10
4137,48,63,122,1,6,4,4,6,7
4135,53,61,132,0,1,3,5,1,12
4139,47,71,125,0,5,7,1,10,6
4133,66,66,113,2,5,8,4,5,9
4130,49,69,129,0,3,9,3,2,9
4136,68,56,126,0,1,5,4,7,9
4129,48,63,108,1,2,8,9,5,10
4131,58,52,119,3,4,4,1,4,12
4126,45,67,111,0,2,8,2,6,5
4127,60,65,110,0,2,9,0,10,4
4134,59,58,125,0,4,6,2,5,7
4128,47,72,115,1,4,5,1,8,7
4125,63,44,137,2,3,1,2,6,5
4123,53,55,106,2,5,5,4,10,10
4124,70,42,117,1,5,8,0,5,2
4121,43,71,131,1,4,5,4,2,11
4122,49,64,113,2,2,2,1,12,8
4118,48,63,128,0,2,3,2,3,5
4085,0,0,0,0,0,0,0,0,0
4120,66,48,130,0,1,5,1,6,10
4086,53,71,122,0,1,6,9,8,5
4119,55,77,108,1,4,3,2,6,8
4083,62,53,122,3,2,11,2,7,5
4084,53,79,107,0,3,8,4,2,13
4082,56,82,97,1,3,7,1,9,4
4078,66,91,110,1,2,3,4,5,6
4079,53,66,106,2,3,5,3,7,14
4077,67,49,128,1,4,4,3,9,9
4080,50,77,100,4,4,2,4,7,12
4555,111,91,19,3,1,0,1,22,8
4081,64,71,91,3,10,6,5,5,8
4556,81,121,25,0,0,5,0,23,6
4554,76,118,12,2,1,0,0,25,4
4552,85,104,9,0,0,1,1,46,4
4551,102,110,20,2,0,1,0,17,6
4550,73,110,21,2,0,3,0,40,0
4548,97,84,21,0,2,0,1,37,4
4553,90,103,20,0,0,1,0,28,11
4549,96,109,22,1,2,1,0,1,2
4051,131,69,25,0,1,2,0,28,2
4547,73,130,18,1,3,0,1,32,5
4050,142,62,23,1,0,2,2,32,4
4052,122,68,31,1,2,1,1,31,1
4049,137,78,24,0,1,5,1,24,1
4047,140,67,41,1,0,6,0,19,3
4045,149,75,28,2,0,7,2,14,2
4048,131,70,29,1,0,2,2,23,2
4059,59,52,131,1,6,2,0,7,7
4058,52,53,117,0,6,5,5,5,12
4061,53,44,127,3,2,7,6,4,11
4060,44,64,137,1,5,5,5,6,111
4056,61,40,154,1,0,1,2,9,4
4046,129,75,31,2,0,1,1,13,9
4062,50,64,126,4,0,3,3,6,5
4055,49,55,133,2,3,5,2,13,5
4057,45,36,137,1,2,7,5,9,15
4227,41,68,122,0,0,6,3,8,5
4229,58,69,107,2,1,6,5,6,6
4228,55,53,138,1,1,5,4,4,10
